source_id	target_id	frequency	source_name	target_name	source_raw	target_raw
2	1	0.065	ENSG00000055070.16_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000055070.16_PCGBA23	ENSG00000159658.10_PCGBA23
3	1	0.605	ENSG00000112531.16_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000112531.16_PCGBA23	ENSG00000159658.10_PCGBA23
4	1	0.032	ENSG00000180370.10_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000180370.10_PCGBA23	ENSG00000159658.10_PCGBA23
6	1	0.004	ENSG00000185591.9_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000185591.9_PCGBA23	ENSG00000159658.10_PCGBA23
7	1	0.017	ENSG00000101972.18_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000101972.18_PCGBA23	ENSG00000159658.10_PCGBA23
8	1	0.437	ENSG00000183255.11_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000183255.11_PCGBA23	ENSG00000159658.10_PCGBA23
10	1	0.485	ENSG00000134352.19_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000134352.19_PCGBA23	ENSG00000159658.10_PCGBA23
11	1	0.24	ENSG00000187735.13_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000187735.13_PCGBA23	ENSG00000159658.10_PCGBA23
12	1	0.019	ENSG00000197324.8_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000197324.8_PCGBA23	ENSG00000159658.10_PCGBA23
13	1	0.059	ENSG00000084093.16_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000084093.16_PCGBA23	ENSG00000159658.10_PCGBA23
14	1	0.04	ENSG00000137693.13_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000137693.13_PCGBA23	ENSG00000159658.10_PCGBA23
15	1	0.031	ENSG00000158195.10_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000158195.10_PCGBA23	ENSG00000159658.10_PCGBA23
16	1	0.004	ENSG00000078061.12_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000078061.12_PCGBA23	ENSG00000159658.10_PCGBA23
17	1	0.005	ENSG00000097033.14_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000097033.14_PCGBA23	ENSG00000159658.10_PCGBA23
18	1	0.164	ENSG00000140299.11_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000140299.11_PCGBA23	ENSG00000159658.10_PCGBA23
19	1	0.302	ENSG00000176105.13_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000176105.13_PCGBA23	ENSG00000159658.10_PCGBA23
20	1	0.003	ENSG00000113732.8_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000113732.8_PCGBA23	ENSG00000159658.10_PCGBA23
1	2	0.934	ENSG00000159658.10_PCGBA23	ENSG00000055070.16_PCGBA23	ENSG00000159658.10_PCGBA23	ENSG00000055070.16_PCGBA23
4	2	0.215	ENSG00000180370.10_PCGBA23	ENSG00000055070.16_PCGBA23	ENSG00000180370.10_PCGBA23	ENSG00000055070.16_PCGBA23
5	2	0.018	ENSG00000137076.20_PCGBA23	ENSG00000055070.16_PCGBA23	ENSG00000137076.20_PCGBA23	ENSG00000055070.16_PCGBA23
